"Item","ITEM_ID","TXN_DATE","SUBINV","ORG_ID","QTY_IN","QTY_OUT","TXN_CNT","DeptCode"
"Q4273074","1135188","2018-02-06","QHB25","86","1.0","0.0","1","SEO26FF"
"Q4273074","1135188","2018-02-06","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4273074","1135188","2019-01-21","QVC03","86","3.0","3.0","2","SEO26FF"
"Q4273074","1135188","2020-10-06","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4283104","1173576","2025-08-21","QFC01","86","4.0","0.0","1","SEO26FF"
"Q4283104","1173576","2018-05-11","QVC02","86","1.0","0.0","1","SEO26FF"
"Q4295492","1212614","2024-08-29","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4102245","1228882","2019-01-10","QVC76","29491","0.0","2.0","1","SEO26FF"
"Q4102245","1228882","2022-12-20","QBB21","85","60.0","60.0","2","SEO26FF"
"Q4102245","1228882","2020-12-22","QEG21","85","0.0","5.0","1","SEO26FF"
"Q4102245","1228882","2020-04-09","QEG21","85","0.0","0.0","1","SEO26FF"
"Q4102245","1228882","2018-05-15","QEG21","85","0.0","2.0","1","SEO26FF"
"Q4102245","1228882","2017-04-04","QLB23","85","2.0","0.0","1","SEO26FF"
"Q4102245","1228882","2016-08-26","QLC22","85","0.0","4.0","1","SEO26FF"
"Q4102245","1228882","2026-03-09","QMA25","29491","4.0","0.0","1","SEO26FF"
"Q4102245","1228882","2020-07-06","QMB21","86","0.0","0.0","1","SEO26FF"
"Q4102245","1228882","2023-01-13","QMB21","86","2.0","2.0","2","SEO26FF"
"Q4102245","1228882","2024-10-24","QMB21","86","0.0","1.0","1","SEO26FF"
"Q4102245","1228882","2020-03-04","QSB21","85","0.0","4.0","1","SEO26FF"
"Q4102245","1228882","2021-04-06","QVC01","86","5.0","0.0","1","SEO26FF"
"Q4102245","1228882","2024-03-22","QVC70","86","2.0","2.0","2","SEO26FF"
"Q4102245","1228882","2017-04-01","QVC76","29491","2.0","0.0","1","SEO26FF"
"Q4308842","1250200","2024-08-05","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4308842","1250200","2020-04-09","QVC01","86","0.0","0.0","1","SEO26FF"
"Q4308842","1250200","2017-02-28","QVC01","86","1.0","0.0","1","SEO26FF"
"Q4310783","1255007","2020-07-21","QVC01","86","2.0","2.0","2","SEO26FF"
"Q4310783","1255007","2017-03-15","QVC01","86","0.0","2.0","1","SEO26FF"
"Q4310783","1255007","2017-08-30","QVC01","86","0.0","2.0","1","SEO26FF"
"Q4312812","1261062","2020-05-25","QHB25","86","1.0","1.0","2","SEO26FF"
"Q4312812","1261062","2020-02-05","QVC01","86","0.0","1.0","1","SEO26FF"
"Q4327789","1345620","2019-07-04","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4336678","1376022","2018-10-16","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4336678","1376022","2017-03-14","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4342710","1401840","2024-08-19","QFC01","86","20.0","0.0","1","SEO26FF"
"Q4342710","1401840","2017-03-09","QME24","86","100.0","0.0","1","SEO26FF"
"Q4342710","1401840","2017-03-10","QME24","86","0.0","100.0","1","SEO26FF"
"Q4348128","1415999","2018-02-09","QMA21","29491","50.0","0.0","1","SEO26FF"
"Q4348128","1415999","2023-01-18","QVC01","86","300.0","0.0","1","SEO26FF"
"Q4348128","1415999","2019-05-15","QVC01","86","200.0","200.0","2","SEO26FF"
"Q4349846","1417472","2017-07-27","QHB25","86","2.0","0.0","1","SEO26FF"
"Q4349846","1417472","2026-06-11","QHB25","86","6.0","0.0","1","SEO26FF"
"Q4349846","1417472","2023-05-28","QVC70","86","0.0","3.0","3","SEO26FF"
"Q4354776","1429439","2023-12-19","QVC01","86","8.0","0.0","1","SEO26FF"
"Q4354776","1429439","2024-08-28","QFC01","86","12.0","0.0","1","SEO26FF"
"Q4357975","1447096","2020-09-21","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4357975","1447096","2024-10-21","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4357975","1447096","2018-05-30","QHB24","86","0.0","1.0","1","SEO26FF"
"Q4383840","1547048","2023-12-06","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4383840","1547048","2025-08-25","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4383840","1547048","2023-02-17","QHD23","86","1.0","0.0","1","SEO26FF"
"Q4383840","1547048","2019-01-11","QVC03","86","1.0","1.0","2","SEO26FF"
"Q4383840","1547048","2019-04-10","QVC03","86","0.0","0.0","1","SEO26FF"
"Q4383840","1547048","2023-06-21","QVC70","86","1.0","0.0","1","SEO26FF"
"Q4383840","1547048","2023-11-07","QVC70","86","2.0","2.0","4","SEO26FF"
"Q4383841","1547049","2019-08-27","QVC03","86","1.0","1.0","2","SEO26FF"
"Q4383841","1547049","2024-06-11","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4383841","1547049","2023-09-07","QVC70","86","1.0","1.0","2","SEO26FF"
"Q4383841","1547049","2021-09-29","QVC03","86","1.0","1.0","2","SEO26FF"
"Q4383841","1547049","2019-04-10","QVC03","86","0.0","0.0","1","SEO26FF"
"Q4384099","1547338","2018-10-08","QEA21","316","0.0","0.0","1","SEO26FF"
"Q4386124","1552514","2018-09-20","QKE23","86","0.0","2.0","1","SEO26FF"
"Q4394089","1611952","2018-05-25","QHD23","86","0.0","1.0","1","SEO26FF"
"Q4394089","1611952","2022-07-05","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4398385","1625633","2023-07-21","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4398385","1625633","2020-01-15","QLA21","85","1.0","0.0","1","SEO26FF"
"Q4403031","1658375","2019-07-15","QH021","85","8.0","0.0","1","SEO26FF"
"Q4403031","1658375","2020-11-23","QHB23","85","0.0","15.0","1","SEO26FF"
"Q4403031","1658375","2022-10-11","QMB29","86","0.0","4.0","1","SEO26FF"
"Q4410007","1708453","2024-08-19","QVC01","86","0.0","15.0","2","SEO26FF"
"Q4410007","1708453","2025-06-13","QFC01","86","0.0","1.0","1","SEO26FF"
"Q4410007","1708453","2019-01-03","QHB24","86","0.0","3.0","1","SEO26FF"
"Q4412288","1714077","2019-05-04","QVC01","86","1.0","1.0","2","SEO26FF"
"Q4412288","1714077","2024-08-09","QFC01","86","2.0","0.0","2","SEO26FF"
"Q4412288","1714077","2020-02-19","QHA23","86","1.0","0.0","1","SEO26FF"
"Q4412576","1714313","2018-07-27","QHB24","86","2.0","0.0","1","SEO26FF"
"Q4416013","1765133","2019-01-21","QVC01","86","1.0","1.0","2","SEO26FF"
"Q4416013","1765133","2024-08-14","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4416076","1765281","2020-12-02","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4416076","1765281","2024-10-16","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4416076","1765281","2026-06-09","QFC01","86","1.0","2.0","3","SEO26FF"
"Q4416076","1765281","2019-02-19","QVC03","86","2.0","0.0","1","SEO26FF"
"Q4416076","1765281","2019-05-03","QVC03","86","1.0","1.0","2","SEO26FF"
"Q4416082","1765295","2019-02-28","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4418347","1774997","2018-11-12","QHB24","86","0.0","2.0","1","SEO26FF"
"Q4418347","1774997","2022-06-28","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4418347","1774997","2022-03-25","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4419677","1779750","2018-11-06","QHB24","86","1.0","0.0","1","SEO26FF"
"Q4419677","1779750","2020-09-16","QVC03","86","0.0","4.0","1","SEO26FF"
"Q4419678","1779751","2020-10-16","QHB24","86","0.0","4.0","1","SEO26FF"
"Q4419678","1779751","2025-06-26","QFC01","86","8.0","0.0","1","SEO26FF"
"Q4419678","1779751","2018-10-31","QHB24","86","1.0","0.0","1","SEO26FF"
"Q4419678","1779751","2018-10-31","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4423761","1797443","2018-11-30","QVC01","86","2.0","0.0","1","SEO26FF"
"Q4423761","1797443","2024-08-12","QFC01","86","2.0","0.0","1","SEO26FF"
"Q4423761","1797443","2024-08-12","QVC01","86","0.0","2.0","1","SEO26FF"
"Q4435466","1891519","2020-05-29","QHA23","86","0.0","3.0","1","SEO26FF"
"Q4435466","1891519","2020-09-16","QHB24","86","4.0","0.0","1","SEO26FF"
"Q4435466","1891519","2019-03-06","QVC03","86","3.0","0.0","1","SEO26FF"
"Q4439263","1921858","2023-05-28","QHB25","86","0.0","1.0","1","SEO26FF"
"Q4439263","1921858","2025-07-16","QVC70","86","1.0","0.0","1","SEO26FF"
"Q4439264","1921859","2019-05-02","QHB25","86","1.0","0.0","1","SEO26FF"
"Q4439264","1921859","2024-08-14","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4439265","1921860","2019-05-15","QHB25","86","1.0","1.0","2","SEO26FF"
"Q4439266","1921861","2020-03-25","QHB25","86","1.0","1.0","2","SEO26FF"
"Q4439266","1921861","2023-10-31","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4443501","1941428","2025-05-08","QHB24","86","6.0","0.0","1","SEO26FF"
"Q4443501","1941428","2021-02-03","QSH21","85","10.0","0.0","1","SEO26FF"
"Q4443501","1941428","2021-04-07","QSH21","85","0.0","10.0","1","SEO26FF"
"Q4450272","1966983","2020-01-10","QVC03","86","0.0","0.0","1","SEO26FF"
"Q4453988","1980904","2019-10-07","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4459402","1999286","2022-12-06","QHB25","86","2.0","2.0","2","SEO26FF"
"Q4465267","2027081","2026-07-20","QHB25","86","0.0","1.0","1","SEO26FF"
"Q4468493","2039289","2020-03-03","QVC01","86","4.0","0.0","1","SEO26FF"
"Q4470227","2044353","2024-07-02","QVC01","86","0.0","1.0","1","SEO26FF"
"Q4471765","2050681","2020-12-03","QVC70","86","1.0","1.0","2","SEO26FF"
"Q4471765","2050681","2021-08-23","QVC70","86","2.0","0.0","2","SEO26FF"
"QS414625","2053946","2023-07-25","QBA21","86","0.48","0.0","1","SEO26FF"
"QS414625","2053946","2023-03-23","QBA24","86","1.438","1.438","2","SEO26FF"
"QS414625","2053946","2023-11-13","QBA24","86","0.221","0.0","1","SEO26FF"
"QS414625","2053946","2021-12-02","QBA51","86","0.0","0.583","1","SEO26FF"
"QS414625","2053946","2021-10-22","QBA51","86","0.583","0.0","1","SEO26FF"
"QS414625","2053946","2026-07-09","QBA52","86","1.435","0.0","1","SEO26FF"
"QS414625","2053946","2020-11-12","QBA55","86","0.784","0.0","1","SEO26FF"
"QS414625","2053946","2021-03-26","QBA55","86","0.3","0.3","2","SEO26FF"
"QS414625","2053946","2024-12-09","QBA55","86","0.0","4.841","1","SEO26FF"
"QS414625","2053946","2021-04-26","QBB22","86","0.228","0.0","1","SEO26FF"
"QS414625","2053946","2021-06-18","QBB22","86","0.0","0.228","1","SEO26FF"
"QS414625","2053946","2021-04-21","QBB22","86","0.544","0.0","1","SEO26FF"
"QS414625","2053946","2024-12-03","QBD21","86","0.0","0.694","1","SEO26FF"
"QS414625","2053946","2023-12-04","QBF21","86","0.0","1.49717","2","SEO26FF"
"QS414625","2053946","2022-11-24","QBF21","86","0.0","0.398","1","SEO26FF"
"QS414625","2053946","2026-01-06","QBF21","86","0.73528","0.0","1","SEO26FF"
"QS414625","2053946","2020-09-07","QBH21","86","0.33","0.0","1","SEO26FF"
"QS414625","2053946","2025-02-04","QBH51","86","0.0","0.671","1","SEO26FF"
"QS414625","2053946","2025-02-18","QBH51","86","1.083","0.0","1","SEO26FF"
"QS414625","2053946","2025-04-08","QBK21","86","0.48913","0.0","1","SEO26FF"
"QS414625","2053946","2021-08-06","QBN22","86","2.09","2.09","2","SEO26FF"
"QS414625","2053946","2024-12-30","QBN22","86","2.09","0.0","1","SEO26FF"
"QS414625","2053946","2020-12-03","QBP21","86","0.0","0.003","1","SEO26FF"
"QS414625","2053946","2023-11-20","QBS21","86","0.224","0.0","1","SEO26FF"
"QS414625","2053946","2024-01-09","QBV21","86","0.0","1.39","2","SEO26FF"
"QS414625","2053946","2022-08-02","QEA21","86","0.55","0.0","1","SEO26FF"
"QS414625","2053946","2022-05-16","QEA21","86","1.413","0.0","4","SEO26FF"
"QS414625","2053946","2025-12-31","QEA51","86","0.949","0.0","1","SEO26FF"
"QS414625","2053946","2020-07-27","QEB22","86","1.67","1.67","2","SEO26FF"
"QS414625","2053946","2020-05-15","QEB22","86","2.691","2.691","2","SEO26FF"
"QS414625","2053946","2025-12-22","QEB22","86","0.0","0.0001","1","SEO26FF"
"QS414625","2053946","2021-08-27","QEB23","86","0.7","0.7","2","SEO26FF"
"QS414625","2053946","2025-03-26","QEB54","86","1.0","0.0","1","SEO26FF"
"QS414625","2053946","2023-05-25","QEF21","86","2.8","0.0","1","SEO26FF"
"QS414625","2053946","2024-12-18","QEF21","86","1.401","0.0","1","SEO26FF"
"QS414625","2053946","2021-01-05","QHA23","86","8.463","8.463","3","SEO26FF"
"QS414625","2053946","2025-03-07","QHA54","86","0.0","0.955","1","SEO26FF"
"QS414625","2053946","2022-01-25","QHB24","86","0.49","0.0","1","SEO26FF"
"QS414625","2053946","2025-02-20","QHB51","86","0.955","0.955","2","SEO26FF"
"QS414625","2053946","2020-03-10","QHD23","86","19.0847","0.0","2","SEO26FF"
"QS414625","2053946","2024-04-11","QHD23","86","13.153","0.0","1","SEO26FF"
"QS414625","2053946","2026-05-20","QHH51","86","0.848","0.0","1","SEO26FF"
"QS414625","2053946","2024-06-26","QHH54","86","2.916","0.0","1","SEO26FF"
"QS414625","2053946","2025-03-24","QHH54","86","1.458","1.458","2","SEO26FF"
"QS414625","2053946","2020-11-12","QLC15","86","1.045","0.0","1","SEO26FF"
"QS414625","2053946","2021-04-27","QLC15","86","1.046","0.0","1","SEO26FF"
"QS414625","2053946","2021-12-02","QLC15","86","0.0","1.04","1","SEO26FF"
"QS414625","2053946","2026-01-23","QLC15","86","1.42","0.0","2","SEO26FF"
"QS414625","2053946","2026-09-03","QLC15","86","0.489","0.0","1","SEO26FF"
"QS414625","2053946","2025-06-21","QLC23","86","1.32537","0.0","1","SEO26FF"
"QS414625","2053946","2023-07-19","QLC25","86","0.0","0.45","1","SEO26FF"
"QS414625","2053946","2024-02-05","QMA21","86","0.0","5.415","1","SEO26FF"
"QS414625","2053946","2021-09-09","QMA52","86","0.309","0.0","1","SEO26FF"
"QS414625","2053946","2023-08-11","QMB23","86","4.612","0.0","1","SEO26FF"
"QS414625","2053946","2025-11-19","QMB51","86","1.3456","0.0","1","SEO26FF"
"QS414625","2053946","2024-11-29","QMC51","86","0.0","0.947","1","SEO26FF"
"QS414625","2053946","2022-10-13","QMF23","86","2.38","0.0","1","SEO26FF"
"QS414625","2053946","2023-03-10","QMF23","86","3.57","3.57","2","SEO26FF"
"QS414625","2053946","2024-12-05","QMF23","86","0.0","3.57","1","SEO26FF"
"QS414625","2053946","2021-10-26","QMF52","86","0.98","0.0","1","SEO26FF"
"QS414625","2053946","2022-09-22","QMH22","86","0.9","0.9","2","SEO26FF"
"QS414625","2053946","2024-09-03","QVM13","86","0.53","0.0","1","SEO26FF"
"Q4474243","2056929","2020-04-24","QVC01","86","1.0","0.0","1","SEO26FF"
"Q4480769","2075284","2025-10-14","QFC01","86","0.0","2.0","1","SEO26FF"
"Q4485045","2088888","2024-10-04","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4485045","2088888","2023-06-02","QVC03","86","1.0","1.0","2","SEO26FF"
"Q4485087","2088938","2023-04-19","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4493662","2116617","2020-12-17","QVC03","86","2.0","0.0","1","SEO26FF"
"Q4497103","2129296","2021-08-27","QHA23","86","1.0","0.0","1","SEO26FF"
"Q4497103","2129296","2021-03-09","QHA23","86","1.0","0.0","1","SEO26FF"
"Q4497103","2129296","2021-06-22","QVC01","86","4.0","0.0","1","SEO26FF"
"Q4499010","2135803","2021-12-30","QHD22","86","0.0","1.0","1","SEO26FF"
"Q4499010","2135803","2024-12-30","QHD23","86","0.0","1.0","1","SEO26FF"
"Q4499010","2135803","2021-07-14","QHH21","86","3.0","0.0","1","SEO26FF"
"Q4499010","2135803","2024-06-04","QHH22","86","0.0","2.0","1","SEO26FF"
"Q4499010","2135803","2022-11-10","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4499010","2135803","2026-05-20","QVC70","86","1.0","0.0","1","SEO26FF"
"Q4501966","2144021","2024-04-19","QVC01","86","0.0","8.0","1","SEO26FF"
"Q4504475","2152435","2021-09-28","QVC03","86","1.0","1.0","2","SEO26FF"
"Q4504475","2152435","2021-03-09","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4504476","2152436","2024-04-18","QFC01","86","2.0","0.0","1","SEO26FF"
"Q4504476","2152436","2021-09-27","QVC03","86","2.0","2.0","2","SEO26FF"
"QS418165","2166821","2024-12-30","QHB25","86","0.0","1.0","1","SEO26FF"
"QS418165","2166821","2025-10-23","QHB25","86","0.0","1.0","1","SEO26FF"
"QS418165","2166821","2024-12-12","QHB25","86","0.0","1.0","1","SEO26FF"
"Q4515205","2179337","2021-06-30","QHB24","86","0.0","36.0","1","SEO26FF"
"Q4515206","2179338","2021-04-26","QVC01","86","8.0","0.0","1","SEO26FF"
"Q4515573","2181823","2025-06-25","QVC70","86","1.0","0.0","1","SEO26FF"
"Q4517465","2185167","2024-08-26","QVC03","86","0.0","2.0","1","SEO26FF"
"Q4517801","2185609","2021-08-05","QVC03","86","6.0","0.0","1","SEO26FF"
"Q4517801","2185609","2022-01-15","QVC03","86","6.0","6.0","2","SEO26FF"
"Q4524949","2202349","2022-07-29","QVC03","86","2.0","2.0","2","SEO26FF"
"Q4524949","2202349","2024-09-11","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4532058","2221016","2022-12-06","QHB25","86","1.0","1.0","2","SEO26FF"
"Q4537595","2233631","2024-08-27","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4537595","2233631","2024-11-26","QVC03","86","0.0","2.0","1","SEO26FF"
"Q4537595","2233631","2026-04-06","QFC01","86","0.0","1.0","1","SEO26FF"
"Q4541491","2244382","2022-03-18","QVC03","86","16.0","16.0","2","SEO26FF"
"Q4541491","2244382","2024-09-05","QFC01","86","8.0","0.0","1","SEO26FF"
"Q4541491","2244382","2022-01-19","QHB25","86","0.0","6.0","1","SEO26FF"
"Q4541491","2244382","2022-03-07","QVC03","86","16.0","0.0","1","SEO26FF"
"Q4541492","2244383","2025-05-20","QFC01","86","0.0","1.0","1","SEO26FF"
"Q4541492","2244383","2023-04-17","QVC03","86","8.0","0.0","1","SEO26FF"
"Q4541492","2244383","2022-03-22","QVC03","86","0.0","16.0","1","SEO26FF"
"Q4543363","2248731","2022-04-29","QVC01","86","1.0","0.0","1","SEO26FF"
"Q4546235","2255482","2025-11-21","QHB24","86","2.0","0.0","1","SEO26FF"
"Q4548258","2260563","2022-04-11","QHB25","86","0.0","1.0","1","SEO26FF"
"Q4559600","2287946","2023-06-20","QVE01","85","1.0","0.0","1","SEO26FF"
"Q4559600","2287946","2025-02-10","QFC01","86","0.0","1.0","1","SEO26FF"
"Q4559600","2287946","2023-07-04","QVC01","86","1.0","0.0","1","SEO26FF"
"Q4562126","2294862","2022-07-21","QVC03","86","2.0","0.0","1","SEO26FF"
"Q4562194","2294925","2024-04-23","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4572473","2318012","2024-10-15","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4575867","2324695","2022-12-22","QVC01","86","2.0","0.0","1","SEO26FF"
"Q4582819","2339670","2026-05-19","QVC07","86","1.0","0.0","1","SEO26FF"
"Q4585577","2429313","2023-03-09","QLB23","85","4.0","0.0","1","SEO26FF"
"Q4598537","2465642","2024-08-30","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4598537","2465642","2024-08-30","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4598537","2465642","2023-10-10","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4606740","2488365","2025-02-11","QFC01","86","35.0","0.0","1","SEO26FF"
"Q4625628","2535197","2024-09-25","QHD23","86","1.0","0.0","1","SEO26FF"
"Q4625628","2535197","2024-07-25","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4626564","2536413","2026-06-10","QHB24","86","150.0","0.0","1","SEO26FF"
"Q4635441","2558419","2024-08-12","QFC01","86","2.0","0.0","1","SEO26FF"
"Q4635563","2558479","2024-06-11","QVC01","86","10.0","0.0","1","SEO26FF"
"Q4652294","2611747","2025-08-19","QHB25","86","2.0","2.0","2","SEO26FF"
"Q4653124","2614202","2025-06-16","QHB25","86","1.0","0.0","1","SEO26FF"
"Q4659090","2631903","2025-08-06","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4668643","2658188","2025-06-11","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4079757","679497","2016-04-07","QHB25","86","0.0","0.0","1","SEO26FF"
"Q4079757","679497","2016-02-22","QVC07","86","4.0","0.0","1","SEO26FF"
"Q4079757","679497","2019-10-15","QHB25","86","2.0","0.0","1","SEO26FF"
"Q4080226","679728","2026-06-11","QHB25","86","1.0","0.0","1","SEO26FF"
"Q4084463","681566","2019-01-08","QVC03","86","3.0","3.0","2","SEO26FF"
"Q4084463","681566","2024-09-26","QFC01","86","5.0","0.0","1","SEO26FF"
"Q4084463","681566","2016-08-03","QHB25","86","0.0","2.0","1","SEO26FF"
"Q4084463","681566","2018-11-12","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4085105","681827","2021-10-20","QHB24","86","0.0","1.0","1","SEO26FF"
"Q4085105","681827","2025-12-16","QFC01","86","1.0","0.0","1","SEO26FF"
"Q4085105","681827","2016-07-05","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4085105","681827","2025-03-16","QHA23","86","1.0","0.0","1","SEO26FF"
"Q4089851","684020","2015-07-08","QVC03","86","2.0","0.0","1","SEO26FF"
"Q4104776","690699","2023-11-07","QVC70","86","1.0","1.0","2","SEO26FF"
"Q4104776","690699","2019-05-03","QVC03","86","1.0","1.0","2","SEO26FF"
"Q4112995","693989","2015-08-13","QHB24","86","0.0","4.0","1","SEO26FF"
"Q4112995","693989","2024-08-08","QFC01","86","8.0","0.0","1","SEO26FF"
"Q4124066","697410","2015-03-05","QVC01","86","0.0","1.0","1","SEO26FF"
"Q4124066","697410","2015-02-12","QHB25","86","1.0","0.0","1","SEO26FF"
"Q4124066","697410","2019-02-09","QMA22","29491","0.0","1.0","1","SEO26FF"
"Q4124066","697410","2019-08-19","QVC01","86","4.0","0.0","1","SEO26FF"
"Q4140770","702625","2020-08-10","QVC03","86","1.0","1.0","2","SEO26FF"
"Q4140770","702625","2019-04-24","QVC03","86","1.0","1.0","2","SEO26FF"
"Q4156386","706404","2016-09-22","QVC01","86","20.0","0.0","1","SEO26FF"
"Q4168315","709990","2018-08-08","QHB24","86","1.0","0.0","1","SEO26FF"
"Q4168315","709990","2016-09-19","QVC03","86","2.0","0.0","1","SEO26FF"
"Q4168388","710004","2020-08-07","QHB24","86","0.0","2.0","1","SEO26FF"
"Q4168388","710004","2021-09-06","QVC01","86","0.0","1.0","1","SEO26FF"
"Q4168388","710004","2017-01-05","QVC01","86","0.0","0.0","1","SEO26FF"
"Q4169942","710676","2019-05-03","QVC03","86","2.0","2.0","2","SEO26FF"
"Q4169942","710676","2022-12-28","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4172575","711975","2019-05-03","QVC03","86","1.0","1.0","2","SEO26FF"
"Q4172575","711975","2023-11-07","QVC70","86","1.0","1.0","2","SEO26FF"
"Q4172575","711975","2019-01-21","QVC03","86","1.0","1.0","2","SEO26FF"
"Q4182619","853195","2024-09-03","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4188532","881851","2021-03-16","QHA23","86","0.0","16.0","1","SEO26FF"
"Q4188532","881851","2021-05-07","QHB24","86","6.0","0.0","1","SEO26FF"
"Q4188532","881851","2021-08-12","QHB24","86","0.0","6.0","1","SEO26FF"
"Q4188532","881851","2021-05-07","QVC01","86","12.0","12.0","4","SEO26FF"
"Q4188532","881851","2021-05-07","QVC03","86","0.0","6.0","1","SEO26FF"
"Q4188532","881851","2020-07-06","QVC01","86","0.0","0.0","1","SEO26FF"
"Q4189151","882203","2021-05-07","QHB24","86","1.0","0.0","1","SEO26FF"
"Q4189151","882203","2019-01-08","QVC01","86","2.0","2.0","2","SEO26FF"
"Q4189150","882205","2017-03-15","QVC01","86","3.0","0.0","1","SEO26FF"
"Q4189150","882205","2024-08-23","QVC01","86","0.0","4.0","1","SEO26FF"
"Q4189150","882205","2020-07-16","QHB24","86","1.0","0.0","1","SEO26FF"
"Q4189150","882205","2020-07-03","QVC01","86","1.0","0.0","1","SEO26FF"
"Q4200634","912575","2015-03-10","QHD23","86","0.0","1.0","1","SEO26FF"
"Q4200634","912575","2015-05-18","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4200634","912575","2015-04-14","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4203928","930083","2023-11-07","QVC70","86","1.0","1.0","2","SEO26FF"
"Q4208633","948130","2024-11-13","QHB24","86","0.0","1.0","1","SEO26FF"
"Q4208633","948130","2015-01-08","QVC03","86","0.0","4.0","1","SEO26FF"
"Q4208633","948130","2015-06-16","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4210315","953218","2023-12-04","QHB25","86","1.0","0.0","1","SEO26FF"
"Q4210501","953398","2019-06-15","QVC03","86","1.0","0.0","1","SEO26FF"
"Q4210610","953493","2019-06-19","QVC01","86","2.0","0.0","1","SEO26FF"
"Q4225250","995131","2019-10-24","QHB25","86","1.0","0.0","1","SEO26FF"
"Q4225250","995131","2020-10-08","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4229869","1006746","2020-06-02","QVC70","86","2.0","0.0","1","SEO26FF"
"Q4229869","1006746","2025-06-24","QVC70","86","0.0","2.0","1","SEO26FF"
"Q4232430","1014184","2023-06-26","QBN22","85","1.0","0.0","1","SEO26FF"
"Q4232430","1014184","2024-10-16","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4232896","1014542","2015-04-30","QHB25","86","0.0","65.0","1","SEO26FF"
"Q4232897","1014543","2026-03-09","QHB25","86","66.0","0.0","1","SEO26FF"
"Q4245876","1052764","2022-05-19","QHH22","86","0.0","1.0","1","SEO26FF"
"Q4245876","1052764","2019-07-05","QHH22","86","0.0","0.0","1","SEO26FF"
"Q4245876","1052764","2015-07-03","QVC01","86","2.0","0.0","1","SEO26FF"
"Q4246475","1057199","2018-11-29","QMM21","85","2.0","0.0","1","SEO26FF"
"Q4251042","1064459","2024-08-22","QVC01","86","0.0","50.0","1","SEO26FF"
"Q4251042","1064459","2019-11-19","QHB25","86","0.0","20.0","1","SEO26FF"
"Q4251042","1064459","2019-07-10","QVC01","86","0.0","20.0","1","SEO26FF"
"Q4256411","1080190","2025-10-28","QFC01","86","2.0","0.0","1","SEO26FF"
"Q4264097","1104683","2019-11-22","QHD58","86","7.0","0.0","1","SEO26FF"
"Q4273074","1135188","2020-11-24","QHA24","86","0.0","1.0","1","SEO26FF"
"Q4273074","1135188","2017-06-01","QHB25","86","1.0","0.0","1","SEO26FF"
"Q4273074","1135188","2019-08-27","QVC03","86","0.0","1.0","1","SEO26FF"
"Q4278883","1152506","2025-10-23","QHB25","86","0.0","2.0","1","SEO26FF"
"Q4278883","1152506","2026-05-12","QHB25","86","1.0","1.0","2","SEO26FF"
"Q4278883","1152506","2016-02-18","QVC03","86","2.0","0.0","1","SEO26FF"
"Q4280135","1158001","2016-08-17","QEF22","86","20.0","0.0","1","SEO26FF"
